state,State,goal,pledged,backers_count,campaign_length,decision_timing,spotlight,staff_pick,category_name,parent_category,usd_pledged,Blurb length,Blurb caps,Name Length,Name Caps,created_at,deadline,launched_at,fx_rate,static_usd_rate,state_changed_at,name,country,blurb,category,,
successful,1,1800,1874,50,3972295,3972295,TRUE,FALSE,"music/rock""",music,2432.91945056,95,9,60,6,1492992303,1498258740,1494286445,1.29135567,1.29824944,1498258740,The Water Boatman: concept album by Language of Prairie Dogs,GB,Language of Prairie Dogs are recording a 1980s pop rock concept album about the Tower of Babel.,"{""id"":43,""name"":""Rock"",""slug"":""music/rock"",""position"":17,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/rock""}}}",,
successful,1,1500,1604,49,1728000,1728003,TRUE,FALSE,"technology/diy electronics""",technology,2162.52946556,42,11,55,18,1506345672,1508251728,1506523728,1.29135567,1.34821039,1508251731,"PiCube 4x4x4 LED CUBE for Raspberry Pi 3,2, Zero and A+",GB,"PiCube LED Cube for Raspberry Pi 3,2, Zero","{""id"":334,""name"":""DIY Electronics"",""slug"":""technology/diy electronics"",""position"":4,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/diy%20electronics""}}}",,
failed,0,20000,0,0,2499968,2499968,FALSE,FALSE,"music/classical music""",music,0.0,133,110,46,8,1438074795,1446286800,1443786832,1.29135567,1.51315461,1446286800,Brodsky LIVE Shostakovich Recording Fundraiser,GB,"LIVE-RECORDED ALBUM OF ALL SHOSTAKOVICH QUARTETS, PERFORMED BY THE BRODSKY QUARTET. TOP-UP FUNDING NEEDED FOR RECORDING. PLEASE HELP.","{""id"":36,""name"":""Classical Music"",""slug"":""music/classical music"",""position"":3,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/classical%20music""}}}",,
successful,1,5000,11926,286,2592000,2592001,TRUE,TRUE,"food""",food,11926.0,121,8,46,5,1540586026,1544709613,1542117613,1,1,1544709614,Cowboy Cricket Jumpers made with SuperCrickets,US,SuperSustainable SuperCrickets for SuperHumans!  Three brand new flavors of Jumpers -  and we want you to get them first!,"{""id"":10,""name"":""Food"",""slug"":""food"",""position"":8,""color"":16725570,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/food""}}}",,
successful,1,2000,2451,42,5184000,5184000,TRUE,FALSE,"games/playing cards""",games,2730.00669282,76,1,31,5,1467039361,1472756414,1467572414,1.1753395,1.11383382,1472756414,Fractal Art Faces Playing Cards,IT,A deck of playing cards created using fractal mathematics as a medium of art,"{""id"":273,""name"":""Playing Cards"",""slug"":""games/playing cards"",""position"":4,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/playing%20cards""}}}",,
successful,1,9000,11042.950000000000,90,1814400,1814400,TRUE,FALSE,"music/rock""",music,11042.950000000000,120,10,48,6,1550785071,1555442969,1553628569,1,1,1555442969,"""Heads or Tails"" - Debut Album by Jared Freiburg",US,"Primed to record in April of 2019, ""Head's or Tails"" will be Jared Freiburg's first full-length testament to the studio.","{""id"":43,""name"":""Rock"",""slug"":""music/rock"",""position"":17,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/rock""}}}",,
successful,1,15000,15170.470000000000,97,2529909,2529909,TRUE,FALSE,"music/classical music""",music,15170.470000000000,134,22,57,16,1445430728,1450936740,1448406831,1,1,1450936740,IN REAL LIFE Premiere for Austin Chamber Ensemble's 35th!,US,"Help us fund ACE’s 35th Anniversary and premiere of IN REAL LIFE, a dating site song cycle by Grammy® Ballot Composer Robert Paterson.","{""id"":36,""name"":""Classical Music"",""slug"":""music/classical music"",""position"":3,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/classical%20music""}}}",,
failed,0,28900,20,5,5187600,5187600,FALSE,FALSE,"technology/diy electronics""",technology,17.5915884,121,2,50,7,1406811519,1419635427,1414447827,0.72636675,0.87957942,1419635427,QEG Quantum - Free - Energy Generator for everyone,AU,"Changing the world bit by bit with clean energy.

We like to give you the opportunity to be part of a sustainable future.","{""id"":334,""name"":""DIY Electronics"",""slug"":""technology/diy electronics"",""position"":4,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/diy%20electronics""}}}",,
failed,0,150000,0,0,2592000,2592000,FALSE,FALSE,"fashion/jewelry""",fashion,0.0,127,2,46,16,1510652448,1513419428,1510827428,1.1753395,1.17927449,1513419428,MARIO VERETTI Top Luxury Watches & Accessoires,DE,"German knowledge meets very high quality and design.\r
Join now and help us buliding very luxury classic watches & smartwatches","{""id"":267,""name"":""Jewelry"",""slug"":""fashion/jewelry"",""position"":6,""parent_id"":9,""parent_name"":""Fashion"",""color"":16752598,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/fashion/jewelry""}}}",,
successful,1,60000,221766.200000000000,310,1814400,1814401,TRUE,TRUE,"technology/sound""",technology,221766.200000000000,51,4,12,2,1519496928,1544544553,1542730153,1,1,1544544554,ContinuuMini,US,A new electronic music instrument: The ContinuuMini,"{""id"":339,""name"":""Sound"",""slug"":""technology/sound"",""position"":12,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/sound""}}}",,
canceled,0,3500,3340,27,2592000,2553344,FALSE,FALSE,"technology/sound""",technology,3340.0,107,2,49,10,1548108501,1551114385,1548522385,1,1,1551075729,Creativity 93.3 FM: Create. Mix. Play. (Canceled),US,We are building a community radio station in Fresno and we need your support to get the station on the air.,"{""id"":339,""name"":""Sound"",""slug"":""technology/sound"",""position"":12,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/sound""}}}",,
successful,1,600,3798.29,75,1296000,1296000,TRUE,FALSE,"fashion/jewelry""",fashion,2682.0861758539,18,3,25,4,1586037997,1587336805,1586040805,0.75574365,0.70612991,1587336805,Hand Crafted Wooden Rings,CA,No One is the Same,"{""id"":267,""name"":""Jewelry"",""slug"":""fashion/jewelry"",""position"":6,""parent_id"":9,""parent_name"":""Fashion"",""color"":16752598,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/fashion/jewelry""}}}",,
successful,1,23000,41313,294,2592000,2592001,TRUE,FALSE,"film & video/documentary""",film & video,41313.0,71,1,38,3,1466894948,1472144466,1469552466,1,1,1472144467,The Painting Racehorse - a documentary,US,A crippled racehorse rescues himself (and his owner) with a paintbrush.,"{""id"":30,""name"":""Documentary"",""slug"":""film & video/documentary"",""position"":4,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/documentary""}}}",,
successful,1,1500,2143,81,747809,747809,TRUE,FALSE,"photography/photobooks""",photography,2953.47891404,88,8,57,10,1524917178,1525762800,1525014991,1.29135567,1.37819828,1525762800,Black & White - A Snapshot of Rockin' London in the 1980s,GB,"A book of photography of the 1980's London rockabilly scene, with intro from Tom Ingram.","{""id"":280,""name"":""Photobooks"",""slug"":""photography/photobooks"",""position"":5,""parent_id"":15,""parent_name"":""Photography"",""color"":58341,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/photography/photobooks""}}}",,
successful,1,10000,10363.34,208,2595600,2595603,TRUE,FALSE,"film & video/documentary""",film & video,13167.304237804600,131,1,25,22,1520008937,1543681673,1541086073,1.29135567,1.27056569,1543681676,STOP KILLING OUR CHILDREN,GB,"Help us tell the story of how motorised traffic is killing our children...and how the alternative benefits us all, whatever our age","{""id"":30,""name"":""Documentary"",""slug"":""film & video/documentary"",""position"":4,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/documentary""}}}",,
failed,0,50000,4667,25,2588400,2588400,FALSE,FALSE,"fashion/jewelry""",fashion,6519.97765276,124,9,53,7,1469639467,1522150804,1519562404,1.29135567,1.39703828,1522150804,Regal 1 Virtue - Luxury Automatic Watch for Gentlemen,GB,"Producing a luxury watch that is affordable yet does not compromise on quality or design. Automatic, Stainless Steel, 30ATM.","{""id"":267,""name"":""Jewelry"",""slug"":""fashion/jewelry"",""position"":6,""parent_id"":9,""parent_name"":""Fashion"",""color"":16752598,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/fashion/jewelry""}}}",,
failed,0,4000,72,4,5184000,5184000,FALSE,FALSE,"fashion/jewelry""",fashion,72.0,127,5,18,3,1533787656,1539750152,1534566152,1,1,1539750152,Artisan Mint Works,US,Handcrafted jewelry and rings made from recycled materials and coins. Recycling is good for the environment. Support The Cause!,"{""id"":267,""name"":""Jewelry"",""slug"":""fashion/jewelry"",""position"":6,""parent_id"":9,""parent_name"":""Fashion"",""color"":16752598,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/fashion/jewelry""}}}",,
successful,1,5500,5520,24,2268795,2268795,TRUE,FALSE,"dance/workshops""",dance,5520.0,133,15,56,9,1446673816,1450045920,1447777125,1,1,1450045920,Ignition II American Company of Irish Dance Master Class,US,"The American Company of Irish Dance presents ""IGNITION II"", a master class audition to fill the final openings in our inaugural cast.","{""id"":257,""name"":""Workshops"",""slug"":""dance/workshops"",""position"":4,""parent_id"":6,""parent_name"":""Dance"",""color"":10917369,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/dance/workshops""}}}",,
failed,0,8000,2,2,2588400,2588401,FALSE,FALSE,"food/small batch""",food,2.0,106,5,17,4,1455592506,1458182051,1455593651,1,1,1458182052,Cake By The Ocean,US,We are starting a custom cake mix and icing store! Visit our store: http://lthen255.wix.com/cakebytheocean,"{""id"":313,""name"":""Small Batch"",""slug"":""food/small batch"",""position"":10,""parent_id"":10,""parent_name"":""Food"",""color"":16725570,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/food/small%20batch""}}}",,
failed,0,100000,1000,1,2592000,2592001,FALSE,FALSE,"technology/web""",technology,117.34112,48,2,11,1,1468161343,1470851006,1468259006,0.10984025,0.11734112,1470851007,Bibleway.us,NO,"Online Bible-study, research and translator-tool","{""id"":342,""name"":""Web"",""slug"":""technology/web"",""position"":15,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/web""}}}",,
failed,0,4000,62,5,5187600,5187600,FALSE,FALSE,"technology/diy electronics""",technology,62.0,116,2,42,1,1569839000,1575361791,1570174191,1,1,1575361791,Help me build a steel cutting cnc machine.,US,I'm building a reliable 5 axis cnc machine for cutting metal (steel) and wood using the lowest cost parts available.,"{""id"":334,""name"":""DIY Electronics"",""slug"":""technology/diy electronics"",""position"":4,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/diy%20electronics""}}}",,
successful,1,2500,3587,60,2798817,2798819,TRUE,FALSE,"dance/workshops""",dance,3587.0,134,2,39,5,1397698281,1401595140,1398796323,1,1,1401595142,4 Stories: A Choreographic Presentation,US,"A three week creative workshop that will culminate in a studio showing, presenting 4 new and complete works, each with a unique story.","{""id"":257,""name"":""Workshops"",""slug"":""dance/workshops"",""position"":4,""parent_id"":6,""parent_name"":""Dance"",""color"":10917369,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/dance/workshops""}}}",,
successful,1,2750,5818,170,2592000,2592000,TRUE,FALSE,"games/playing cards""",games,5818.0,58,6,28,6,1568484071,1571936272,1569344272,1,1,1571936272,Club Pitch V2: Playing Cards,US,Uniquely Designed to Heighten the Card Player’s Experience,"{""id"":273,""name"":""Playing Cards"",""slug"":""games/playing cards"",""position"":4,""parent_id"":12,""parent_name"":""Games"",""color"":51627,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/games/playing%20cards""}}}",,
successful,1,1500,1570,34,3456000,3456000,TRUE,FALSE,"music/rock""",music,1570.0,123,3,26,4,1459636157,1463096595,1459640595,1,1,1463096595,The Liquid Spiral Movement,US,"Be part of the Liquid Spiral movement, help us fund the making of our record and help us spread our music out to the world.","{""id"":43,""name"":""Rock"",""slug"":""music/rock"",""position"":17,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/rock""}}}",,
successful,1,4000,4500,21,1209600,1209605,TRUE,FALSE,"film & video/shorts""",film & video,5805.605115,128,1,31,4,1554474600,1557568616,1556359016,1.29135567,1.29013447,1557568621,Child of the South - Short Film,GB,A thought provoking short film that looks at the psychological trauma of knife crime through the eyes of one teenage perpetrator,"{""id"":32,""name"":""Shorts"",""slug"":""film & video/shorts"",""position"":16,""parent_id"":11,""parent_name"":""Film & Video"",""color"":16734574,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/film%20&%20video/shorts""}}}",,
canceled,0,60000,11140,30,5184000,3534127,FALSE,FALSE,"technology/sound""",technology,1870.1473292,84,1,57,8,1413196717,1420539777,1415355777,0.15799139,0.16787678,1418889904,DownloadFreeSound.com - Free Online Quality Sound Library,DK,A free online sound library that makes it easy to search for sounds in high quality.,"{""id"":339,""name"":""Sound"",""slug"":""technology/sound"",""position"":12,""parent_id"":16,""parent_name"":""Technology"",""color"":6526716,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/technology/sound""}}}",,
successful,1,300,800,29,1814400,1814400,TRUE,FALSE,"music/rock""",music,800.0,135,20,60,18,1345825748,1362073880,1360259480,1,1,1362073880,"""For the Love of NORTON RECORDS"" T-Shirts, Posters and more!",US,"You can't drown the loud sound! A Norton Records T-SHIRT and POSTER fundraiser! Long live that fuzzy, garage-dwelling wild teenage RNR!","{""id"":43,""name"":""Rock"",""slug"":""music/rock"",""position"":17,""parent_id"":14,""parent_name"":""Music"",""color"":10878931,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/music/rock""}}}",,
